Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
manual-filter-data,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.49349804941482445,0.1559125144917208,0.3425598294564396,56.318692353576054,92.18573166389824,212.1455173111277,18330.333853450695,-18118.188336139567,1.8609255904484885,160.7924022232517,-158.93147663280322,110.68162879030412,0.9708914806167028,5885.731178288262,0.8571428571428571,18.0,0.16129032258064516,15.0,0.8387096774193549,78.0,0.14285714285714285,3.0,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.8760880696364567,0.6403508771929824,0.14306403263560552,0.8569359673643947,0.35964912280701755,0.658881232565443,0.6403508771929824,0.6399010346378768,0.8115101980834266,0.02,0.0,0.02051,8.1E-5,60197.0,164753.0,21255.0,'Number of leaves: 119\nSize of the tree: 231\n',231.0,119.0,119.0
manual-filter-data,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,65.0,49.0,0.0,57.01754385964912,42.98245614035088,0.0,0.3835117536695729,0.17816502758368358,0.36823213894171664,64.35674140310712,99.09436609764829,212.1455173111277,21565.47333239641,-21353.327815085282,1.8609255904484885,189.17081870523168,-187.30989311478316,91.11364798586642,0.7992425261918107,4845.1621518328575,0.5238095238095238,11.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.47619047619047616,10.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.8691756272401434,0.5701754385964912,0.18492059153686677,0.8150794084631332,0.4298245614035088,0.5842642954904992,0.5701754385964912,0.5730370506686296,0.7646471642091666,0.02,0.0,0.019691,8.1E-5,50816.0,164753.0,21255.0,'Number of leaves: 98\nSize of the tree: 192\n',192.0,98.0,98.0
manual-filter-data,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,79.0,35.0,0.0,69.29824561403508,30.70175438596491,0.0,0.555283102987071,0.14345557897354533,0.3237859544007477,51.819000193497956,87.13352396364995,212.1455173111277,18326.30652368658,-18114.161006375452,1.8609255904484885,160.75707476918052,-158.89614917873203,117.94494425072973,1.0346047741292081,6271.973436650429,0.6190476190476191,13.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.38095238095238093,8.0,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.815668202764977,0.6929824561403509,0.14216015054126988,0.85783984945873,0.30701754385964913,0.7101651186790505,0.6929824561403509,0.6932856109057481,0.8017086932829174,0.024,0.0,0.02343,7.8E-5,61640.0,164753.0,21255.0,'Number of leaves: 122\nSize of the tree: 237\n',237.0,122.0,122.0
manual-filter-data,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5471198410946811,0.1371174851979806,0.31482245865680414,49.52955502216054,84.72137185949686,212.1455173111277,12964.416124620211,-12752.270607309083,1.8609255904484885,113.7229484615808,-111.86202287113231,118.87729398132392,1.0427832805379291,6321.55311792548,0.8095238095238095,17.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.19047619047619047,4.0,0.68,0.8095238095238095,0.7391304347826089,0.9260112647209422,0.6842105263157895,0.13502247387151892,0.864977526128481,0.3157894736842105,0.6901991465149361,0.6842105263157895,0.6839513778873048,0.852224975993708,0.02,0.0,0.020001,7.6E-5,62360.0,164753.0,21255.0,'Number of leaves: 122\nSize of the tree: 240\n',240.0,122.0,122.0
manual-filter-data,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,87.0,28.0,0.0,75.65217391304348,24.347826086956523,0.0,0.6471232876712328,0.12712395258098674,0.29973526687359464,45.86349144661147,80.5502875928457,216.7605171878605,16168.253671890188,-15951.493154702328,1.8848740625031348,140.59351019034946,-138.70863612784632,131.20001562064706,1.140869701049105,6986.641702902044,0.7,14.0,0.08421052631578947,8.0,0.9157894736842105,87.0,0.3,6.0,0.6363636363636364,0.7,0.6666666666666666,0.8042105263157895,0.7565217391304347,0.10701750861502905,0.8929824913849711,0.24347826086956523,0.7574146783449109,0.7565217391304347,0.7559105515115746,0.8326983355748911,0.024,0.0,0.023885,8.0E-5,58034.0,164596.0,21412.0,'Number of leaves: 116\nSize of the tree: 222\n',222.0,116.0,116.0
manual-filter-data,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,76.0,39.0,0.0,66.08695652173913,33.91304347826087,0.0,0.5028818443804034,0.1467691669723451,0.3439344453819686,52.84630450801525,92.2225555815541,217.73936522312383,20484.778355024104,-20267.03898980098,1.8933857845489028,178.1285074349922,-176.23512165044332,111.35821321751902,0.9683322888479915,5933.037747660478,0.42857142857142855,9.0,0.09574468085106383,9.0,0.9042553191489362,85.0,0.5714285714285714,12.0,0.5,0.42857142857142855,0.4615384615384615,0.7712765957446809,0.6608695652173913,0.1533860178402269,0.8466139821597731,0.3391304347826087,0.6520030979067616,0.6608695652173913,0.6537633381111642,0.7962167532935341,0.024,0.0,0.023652,8.8E-5,61401.0,164596.0,21412.0,'Number of leaves: 123\nSize of the tree: 236\n',236.0,123.0,123.0
manual-filter-data,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5324675324675325,0.141215023164432,0.32422488028987645,51.0096669996499,87.25164261258706,212.1455173111279,19397.926394787322,-19185.780877476194,1.8609255904484903,170.1572490770818,-168.29632348663327,113.84084401012555,0.9986038948256627,6053.729171464295,0.42857142857142855,9.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.5714285714285714,12.0,0.6,0.42857142857142855,0.5,0.7037890424987199,0.6842105263157895,0.15561041083191735,0.8443895891680827,0.3157894736842105,0.6782608695652174,0.6842105263157895,0.6765771460810104,0.8007790210408832,0.02,0.0,0.019884,1.4299999999999998E-4,61398.0,164753.0,21255.0,'Number of leaves: 120\nSize of the tree: 236\n',236.0,120.0,120.0
manual-filter-data,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,77.0,37.0,0.0,67.54385964912281,32.45614035087719,0.0,0.5315935591338146,0.14656030367394243,0.3263059850711032,52.94048832941987,87.81168541512768,212.1455173111279,16181.21625485488,-15969.070737543752,1.8609255904484903,141.9404934636393,-140.0795678731908,118.24480667248343,1.0372351462498548,6287.919259134272,0.5238095238095238,11.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.47619047619047616,10.0,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.8205325140809012,0.6754385964912281,0.1487175377902391,0.8512824622097609,0.32456140350877194,0.6731686672822407,0.6754385964912281,0.6732456140350878,0.8123802265194517,0.022,0.0,0.022661,8.400000000000001E-5,60436.0,164753.0,21255.0,'Number of leaves: 118\nSize of the tree: 232\n',232.0,118.0,118.0
manual-filter-data,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.4914120008922597,0.15111882198181112,0.3468707714385365,54.5871155485751,93.34584241421817,212.1455173111279,20475.22683363202,-20263.08131632089,1.8609255904484903,179.60725292659666,-177.74632733614817,110.34193044340049,0.9679116705561446,5867.666995700457,0.47619047619047616,10.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.5238095238095238,11.0,0.625,0.47619047619047616,0.5405405405405405,0.7470558115719406,0.6491228070175439,0.15829174600903242,0.8417082539909676,0.3508771929824561,0.651422387802567,0.6491228070175439,0.646792613046483,0.7833158053191374,0.021,0.0,0.020897,7.9E-5,59474.0,164753.0,21255.0,'Number of leaves: 116\nSize of the tree: 228\n',228.0,116.0,116.0
manual-filter-data,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5262985237834882,0.15162385531173217,0.3269656286762632,54.769543603365,87.98920105809019,212.1455173111279,11903.16400474526,-11691.018487434132,1.8609255904484903,104.41371933987071,-102.55279374942221,114.43104061664725,1.0037810580407653,6085.114132151006,0.7142857142857143,15.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.2857142857142857,6.0,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.8543266769073221,0.6666666666666666,0.13631865772394156,0.8636813422760584,0.3333333333333333,0.6839668615984406,0.6666666666666666,0.6710054408172329,0.8380230534538419,0.02,0.0,0.019969,8.0E-5,60917.0,164753.0,21255.0,'Number of leaves: 119\nSize of the tree: 234\n',234.0,119.0,119.0
manual-filter-data,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.48800525796910943,0.16053789658237996,0.3579256931568658,57.788107453917654,95.94487374194011,214.7047064789641,26909.92414210631,-26695.219435627343,1.8833746182365274,236.05196615882727,-234.16859154059074,109.952310113432,0.9644939483634386,5854.6438219325055,0.5238095238095238,11.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.47619047619047616,10.0,0.5,0.5238095238095238,0.5116279069767442,0.7089093701996928,0.6403508771929824,0.15035885810179628,0.8496411418982037,0.35964912280701755,0.6448575315712671,0.6403508771929824,0.6418866339832334,0.7461403569922248,0.022,0.0,0.021636,8.7E-5,63564.0,164753.0,21255.0,'Number of leaves: 126\nSize of the tree: 245\n',245.0,126.0,126.0
manual-filter-data,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,72.0,42.0,0.0,63.1578947368421,36.8421052631579,0.0,0.4658038603146268,0.16491717023050737,0.34701325721244286,59.364494970732,93.01970712517587,214.7047064789641,20480.49760419137,-20265.792897712403,1.8833746182365274,179.65348775606464,-177.7701131378281,106.1479735390682,0.9311225749041071,5652.073856838793,0.5714285714285714,12.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.42857142857142855,9.0,0.6,0.5714285714285714,0.5853658536585366,0.8261648745519713,0.631578947368421,0.18105718246861816,0.8189428175313818,0.3684210526315789,0.6438073503542052,0.631578947368421,0.6335183138648366,0.7691086077685888,0.022,0.001,0.022245,8.5E-5,60197.0,164753.0,21255.0,'Number of leaves: 119\nSize of the tree: 231\n',231.0,119.0,119.0
manual-filter-data,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5408882425327218,0.14830769381123698,0.3292690758377609,53.56445101025249,88.59564976494725,212.1925247116103,18332.83016384792,-18120.637639136312,1.861337936066757,160.8142996828765,-158.95296174680976,113.96607350752998,0.9997023991888595,6060.531228944638,0.6666666666666666,14.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.3333333333333333,7.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8274449564772145,0.6842105263157895,0.1436675203484543,0.8563324796515458,0.3157894736842105,0.6812152332049636,0.6842105263157895,0.6823563910098543,0.809371394456899,0.021,0.0,0.020285,7.7E-5,61879.0,164753.0,21255.0,'Number of leaves: 121\nSize of the tree: 238\n',238.0,121.0,121.0
manual-filter-data,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5229074889867841,0.15671257030607408,0.3335055851789009,56.496778542252535,89.5513925309176,215.33595308135764,18336.850875020427,-18121.51492193907,1.8889118691347162,160.84956907912655,-158.96065720999184,113.14684297755424,0.992516166469774,6026.683819589406,0.6,12.0,0.11702127659574468,11.0,0.8829787234042553,83.0,0.4,8.0,0.5217391304347826,0.6,0.5581395348837209,0.7925531914893617,0.6666666666666666,0.14472187438980041,0.8552781256101997,0.3333333333333333,0.6674973027947857,0.6666666666666666,0.6648548864745819,0.7870753975370228,0.021,0.0,0.020921,8.5E-5,63564.0,164753.0,21255.0,'Number of leaves: 126\nSize of the tree: 245\n',245.0,126.0,126.0
manual-filter-data,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,81.0,34.0,0.0,70.43478260869566,29.565217391304348,0.0,0.5683373813203798,0.1332205074003335,0.3133474182330166,47.96151644240465,84.00839558342302,217.78637262360664,15105.083702725762,-14887.297330102156,1.8937945445531013,131.34855393674576,-129.45475939219267,129.61145796706458,1.1270561562353443,6905.712754572988,0.47619047619047616,10.0,0.010638297872340425,1.0,0.9893617021276596,93.0,0.5238095238095238,11.0,0.9090909090909091,0.47619047619047616,0.6249999999999999,0.8457446808510638,0.7043478260869566,0.1492834349689367,0.8507165650310632,0.2956521739130435,0.738230127360562,0.7043478260869566,0.7013377926421406,0.8253908547199893,0.023,0.0,0.022338,8.0E-5,52740.0,164596.0,21412.0,'Number of leaves: 102\nSize of the tree: 200\n',200.0,102.0,102.0
manual-filter-data,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,70.0,45.0,0.0,60.869565217391305,39.130434782608695,0.0,0.43993506493506496,0.17035608991000034,0.36468684496526743,61.33092094244488,97.77248814965513,217.78637262360664,25849.02638074364,-25631.240008120032,1.8937945445531013,224.77414244124904,-222.88034789669592,104.5162332688868,0.9088368110337982,5568.636418921254,0.5238095238095238,11.0,0.07446808510638298,7.0,0.925531914893617,87.0,0.47619047619047616,10.0,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.8004052684903749,0.6086956521739131,0.17674476938872538,0.8232552306112746,0.391304347826087,0.6083333333333334,0.6086956521739131,0.6044566856843072,0.7514059586214997,0.022,0.0,0.021460999999999997,7.9E-5,55626.0,164596.0,21412.0,'Number of leaves: 108\nSize of the tree: 212\n',212.0,108.0,108.0
manual-filter-data,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,68.0,46.0,0.0,59.64912280701754,40.35087719298246,0.0,0.4121735231476291,0.17470508009573327,0.37508295981958395,63.098423713207865,100.92268293469883,212.1925247116107,27994.16129788519,-27781.96877317358,1.8613379360667606,245.56281840250168,-243.7014804664349,99.1245817714418,0.869513875188086,5271.284733190415,0.5714285714285714,12.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.42857142857142855,9.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7775217613927291,0.5964912280701754,0.2020991832409886,0.7979008167590113,0.40350877192982454,0.608755060728745,0.5964912280701754,0.5980906682661069,0.7124184690236965,0.025,0.0,0.025044,1.03E-4,65246.0,164753.0,21255.0,'Number of leaves: 128\nSize of the tree: 252\n',252.0,128.0,128.0
manual-filter-data,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,75.0,39.0,0.0,65.78947368421052,34.21052631578947,0.0,0.4930444697833524,0.16076312097719062,0.33928046013756796,58.07082761528999,91.30322579467237,212.14551731112755,17270.75519466082,-17058.60967734969,1.8609255904484874,151.497852584744,-149.63692699429552,104.18744043765557,0.9139249161197857,5540.388890840749,0.47619047619047616,10.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.5238095238095238,11.0,0.6666666666666666,0.47619047619047616,0.5555555555555556,0.77547363031234,0.6578947368421053,0.17614578185752938,0.8238542181424706,0.34210526315789475,0.6819510898458268,0.6578947368421053,0.6507909101159423,0.7725021670195521,0.022,0.0,0.022513000000000002,8.3E-5,62602.0,164753.0,21255.0,'Number of leaves: 124\nSize of the tree: 241\n',241.0,124.0,124.0
manual-filter-data,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.535589000792124,0.14406188137789117,0.31328904590133155,52.03800864637872,84.30871758818226,212.14551731112755,10826.83298081694,-10614.687463505812,1.8609255904484874,94.97221912997315,-93.11129353952467,116.89537229294433,1.0253980025696872,6216.16021395655,0.6190476190476191,13.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.38095238095238093,8.0,0.65,0.6190476190476191,0.6341463414634146,0.8504864311315924,0.6842105263157895,0.15343622267750848,0.8465637773224917,0.3157894736842105,0.6845744680851065,0.6842105263157895,0.6814363143631437,0.831573073243998,0.025,0.0,0.024895,8.599999999999999E-5,58034.0,164753.0,21255.0,'Number of leaves: 116\nSize of the tree: 222\n',222.0,116.0,116.0
manual-filter-data,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,75.0,39.0,0.0,65.78947368421052,34.21052631578947,0.0,0.5040713887339655,0.14196100962328095,0.3197981263272495,51.27913210328703,86.06036588411507,212.14551731112755,11901.943836904236,-11689.798319593108,1.8609255904484874,104.40301611319505,-102.54209052274656,116.58248514415821,1.0226533784575282,6199.521773891802,0.5238095238095238,11.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.47619047619047616,10.0,0.6875,0.5238095238095238,0.5945945945945946,0.8486943164362519,0.6578947368421053,0.15269855966893758,0.8473014403310625,0.34210526315789475,0.6650560428849902,0.6578947368421053,0.65592739758699,0.8354987074442589,0.022,0.0,0.021054,8.0E-5,60917.0,164753.0,21255.0,'Number of leaves: 119\nSize of the tree: 234\n',234.0,119.0,119.0
manual-filter-data,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5338426772839772,0.15168289884959235,0.3391153686695756,54.790871300215,91.25879829191324,212.14551731112755,22609.69279111103,-22397.5472737999,1.8609255904484874,198.3306385185178,-196.4697129280693,118.35300495318397,1.038184253975298,6293.672932992496,0.8095238095238095,17.0,0.15053763440860216,14.0,0.8494623655913979,79.0,0.19047619047619047,4.0,0.5483870967741935,0.8095238095238095,0.6538461538461537,0.8069636456733231,0.6666666666666666,0.12610528410827673,0.8738947158917234,0.3333333333333333,0.6872202908705455,0.6666666666666666,0.6675512209134531,0.7881629934357092,0.021,0.0,0.021389,8.3E-5,64526.0,164753.0,21255.0,'Number of leaves: 128\nSize of the tree: 249\n',249.0,128.0,128.0
manual-filter-data,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,80.0,34.0,0.0,70.17543859649123,29.82456140350877,0.0,0.5666852990497483,0.13027968561376557,0.32590654523327595,47.05960620237372,87.70419279474599,212.14551731112755,23674.685575484622,-23462.540058173494,1.8609255904484874,207.6726804867072,-205.81175489625872,123.88687383439074,1.086726963459568,6587.948188666463,0.5714285714285714,12.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.42857142857142855,9.0,0.6,0.5714285714285714,0.5853658536585366,0.7168458781362007,0.7017543859649122,0.1350950675687661,0.864904932431234,0.2982456140350877,0.6977334208537217,0.7017543859649122,0.6965851612248887,0.8125637741102959,0.021,0.0,0.021142,7.9E-5,67651.0,164753.0,21255.0,'Number of leaves: 133\nSize of the tree: 262\n',262.0,133.0,133.0
