@relation 'prueba-weka.filters.unsupervised.attribute.Remove-R19-37-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 4'

@attribute score numeric
@attribute ghosts-living numeric
@attribute distance-ghost1 numeric
@attribute distance-ghost2 numeric
@attribute distance-ghost3 numeric
@attribute distance-ghost4 numeric
@attribute prev-distance-ghost1 numeric
@attribute prev-distance-ghost2 numeric
@attribute prev-distance-ghost3 numeric
@attribute prev-distance-ghost4 numeric
@attribute posX numeric
@attribute posY numeric
@attribute direction {North,South,East,West,Stop}
@attribute wall-east {True,False}
@attribute wall-south {True,False}
@attribute wall-west {True,False}
@attribute wall-north {True,False}
@attribute move {North,South,East,West,Stop}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
177,4,0,0,3,20,0,0,3,20,5,4,South,False,False,True,False,South,cluster3
176,4,0,0,3,21,0,0,3,20,5,3,South,False,True,False,False,East,cluster10
175,4,0,0,3,20,0,0,3,21,6,3,East,False,True,False,True,East,cluster4
174,4,0,0,3,18,0,0,3,20,7,3,East,False,True,False,True,East,cluster4
172,4,0,0,3,16,0,0,3,16,9,3,East,False,True,False,False,North,cluster10
171,4,0,0,1,16,0,0,3,16,9,4,North,False,False,False,False,West,cluster8
370,4,0,0,0,16,0,0,1,16,8,4,West,True,False,False,False,North,cluster8
369,4,0,0,0,14,0,0,0,16,8,5,North,True,False,False,False,North,cluster8
368,4,0,0,0,14,0,0,0,14,8,6,North,False,False,False,False,East,cluster10
367,4,0,0,0,14,0,0,0,14,9,6,East,False,False,False,False,North,cluster10
366,4,0,0,0,12,0,0,0,14,9,7,North,False,False,False,False,North,cluster8
365,4,0,0,0,11,0,0,0,12,9,8,North,False,False,False,False,North,cluster8
364,4,0,0,0,9,0,0,0,11,9,9,North,False,False,False,False,North,cluster8
363,4,0,0,0,7,0,0,0,9,9,10,North,False,False,False,False,North,cluster8
362,4,0,0,0,7,0,0,0,7,9,11,North,False,False,False,False,North,cluster8
361,4,0,0,0,7,0,0,0,7,9,12,North,False,False,False,False,East,cluster8
360,4,0,0,0,7,0,0,0,7,10,12,East,False,False,False,False,East,cluster10
359,4,0,0,0,5,0,0,0,7,11,12,East,False,False,False,True,East,cluster7
358,4,0,0,0,3,0,0,0,5,12,12,East,False,True,False,True,East,cluster4
356,4,0,0,0,1,0,0,0,3,13,11,South,True,False,False,False,East,cluster3
355,4,0,0,0,1,0,0,0,1,14,11,East,False,False,False,False,South,cluster3
554,4,0,0,0,0,0,0,0,1,14,10,South,False,False,False,False,South,cluster3
553,4,0,0,0,0,0,0,0,0,14,9,South,False,False,True,False,South,cluster3
552,4,0,0,0,0,0,0,0,0,14,8,South,False,False,False,False,East,cluster3
551,4,0,0,0,0,0,0,0,0,15,8,East,False,True,False,True,East,cluster4
550,4,0,0,0,0,0,0,0,0,16,8,East,False,True,False,True,East,cluster4
549,4,0,0,0,0,0,0,0,0,17,8,East,False,True,False,True,East,cluster4
548,4,0,0,0,0,0,0,0,0,18,8,East,False,True,False,True,East,cluster4
547,4,0,0,0,0,0,0,0,0,19,8,East,False,True,False,True,East,cluster4
546,4,0,0,0,0,0,0,0,0,20,8,East,False,True,False,True,East,cluster4
545,4,0,0,0,0,0,0,0,0,21,8,East,False,True,False,True,East,cluster4
544,4,0,0,0,0,0,0,0,0,22,8,East,False,True,False,True,East,cluster4
-2,4,0,2,4,3,0,3,4,4,2,3,Stop,False,True,False,True,West,cluster1
-3,4,0,1,6,4,0,2,4,3,1,3,West,True,False,False,True,South,cluster7
196,4,0,0,5,6,0,1,6,4,1,2,South,True,False,True,False,South,cluster3
-5,4,0,6,6,10,0,6,6,9,1,3,Stop,True,True,False,False,North,cluster9
-6,4,0,6,6,9,0,6,6,10,1,4,North,True,False,False,False,North,cluster5
-7,4,0,5,6,8,0,6,6,9,1,5,North,True,False,False,False,North,cluster5
-8,4,0,5,6,8,0,5,6,8,1,6,North,True,False,False,False,East,cluster10
-10,4,0,3,2,5,0,5,4,6,2,7,North,False,False,False,False,North,cluster8
389,4,0,1,0,5,0,3,2,5,2,8,North,False,False,False,False,West,cluster8
588,4,0,0,0,6,0,1,0,5,1,8,West,True,False,False,False,North,cluster8
-3,4,0,8,9,6,0,9,8,5,1,3,Stop,True,True,False,False,North,cluster9
-4,4,0,6,7,5,0,8,9,6,1,4,North,True,False,False,False,North,cluster5
-5,4,0,6,7,4,0,6,7,5,1,5,North,True,False,False,False,North,cluster5
193,4,0,4,4,2,0,4,5,4,2,6,East,False,False,False,False,North,cluster10
192,4,0,4,3,1,0,4,4,2,2,7,North,False,False,False,False,North,cluster8
390,4,0,2,1,0,0,2,3,0,2,9,North,False,False,False,False,East,cluster8
389,4,0,1,2,0,0,2,1,0,3,9,East,False,False,False,False,East,cluster10
588,4,0,0,4,0,0,1,2,0,4,9,East,False,False,False,False,West,cluster6
-1,4,0,8,6,6,0,7,6,7,1,3,Stop,True,True,False,False,North,cluster9
-3,4,0,6,3,4,0,8,4,4,1,5,North,True,False,False,False,North,cluster5
-4,4,0,6,1,2,0,6,3,4,1,6,North,True,False,False,False,East,cluster10
194,4,0,3,0,4,0,4,0,4,3,6,East,False,False,False,False,North,cluster10
193,4,0,1,0,4,0,3,0,4,3,7,North,False,False,False,False,North,cluster8
388,4,0,0,0,4,0,0,0,2,4,7,South,False,False,False,False,South,cluster3
587,4,0,0,0,6,0,0,0,4,4,6,South,False,False,False,False,South,cluster3
586,4,0,0,0,8,0,0,0,6,4,5,South,False,False,False,False,North,cluster8
585,4,0,0,0,6,0,0,0,8,4,6,North,False,False,False,False,North,cluster8
584,4,0,0,0,4,0,0,0,6,4,7,North,False,False,False,False,West,cluster8
583,4,0,0,0,4,0,0,0,4,3,7,West,False,False,False,False,North,cluster8
-2,4,0,12,13,14,0,11,13,14,9,3,Stop,False,True,False,True,West,cluster1
-3,4,0,12,13,13,0,12,13,14,8,3,West,False,True,False,True,West,cluster1
-4,4,0,10,12,11,0,12,13,13,7,3,West,False,True,False,True,West,cluster1
-5,4,0,10,11,11,0,10,12,11,6,3,West,True,True,False,False,North,cluster9
-6,4,0,10,10,9,0,10,11,11,6,4,North,True,False,True,False,North,cluster5
-7,4,0,10,9,8,0,10,10,9,6,5,North,False,False,False,False,North,cluster8
-8,4,0,8,7,7,0,10,9,8,6,6,North,False,False,True,False,North,cluster5
-9,4,0,7,6,7,0,8,7,7,6,7,North,False,False,True,False,North,cluster5
-10,4,0,7,4,5,0,7,6,7,6,8,North,False,False,True,False,North,cluster5
-11,4,0,5,4,5,0,7,4,5,6,9,North,False,False,False,False,East,cluster10
-14,4,0,5,2,1,0,5,2,3,9,9,East,False,True,False,False,East,cluster10
385,4,0,4,0,0,0,5,2,1,10,9,East,False,True,False,False,East,cluster10
384,4,0,6,0,0,0,4,0,0,11,9,East,False,True,True,True,West,cluster4
583,4,0,6,0,0,0,6,0,0,10,9,West,False,True,False,False,North,cluster8
582,4,0,4,0,0,0,6,0,0,10,10,North,False,False,True,False,North,cluster8
-5,4,0,12,15,12,0,11,14,13,9,3,Stop,False,True,False,True,East,cluster4
-6,4,0,14,16,14,0,12,15,12,10,3,East,False,True,False,True,East,cluster4
-7,4,0,14,16,16,0,14,16,14,11,3,East,False,True,False,True,East,cluster4
-8,4,0,14,16,16,0,14,16,16,12,3,East,False,True,False,True,East,cluster4
-9,4,0,15,16,14,0,14,16,16,13,3,East,False,True,True,False,North,cluster9
-10,4,0,15,16,12,0,15,16,14,13,4,North,True,False,True,False,North,cluster5
-11,4,0,15,14,10,0,15,16,12,13,5,North,False,False,True,False,North,cluster5
-12,4,0,13,14,8,0,15,14,10,13,6,North,True,False,True,False,North,cluster5
-13,4,0,13,14,7,0,13,14,8,13,7,North,True,False,True,False,North,cluster5
-14,4,0,11,12,6,0,13,14,7,13,8,North,True,False,True,False,North,cluster5
-15,4,0,11,12,5,0,11,12,6,13,9,North,True,False,True,False,North,cluster5
-16,4,0,9,11,4,0,11,12,5,13,10,North,True,False,True,False,North,cluster5
-17,4,0,9,9,4,0,9,11,4,13,11,North,False,False,False,False,North,cluster8
-19,4,0,8,7,2,0,9,7,2,13,13,North,False,False,True,True,West,cluster7
-20,4,0,6,7,2,0,8,7,2,12,13,West,False,True,False,True,West,cluster1
179,4,0,4,5,0,0,6,7,2,11,13,West,False,True,False,True,West,cluster1
196,4,0,13,10,2,0,11,9,4,13,10,East,False,False,False,False,East,cluster10
195,4,0,14,11,4,0,13,10,2,14,10,East,False,False,False,False,East,cluster10
194,4,0,14,12,6,0,14,11,4,15,10,East,False,False,False,False,South,cluster3
193,4,0,14,12,6,0,14,12,6,15,9,South,False,False,False,False,South,cluster3
192,4,0,12,14,4,0,14,12,6,15,8,South,False,False,False,False,West,cluster6
189,4,0,8,10,2,0,10,12,4,12,8,West,False,False,False,False,West,cluster6
186,4,0,8,8,5,0,8,8,5,9,8,West,False,False,False,False,West,cluster6
185,4,0,7,8,6,0,8,8,5,8,8,West,False,False,False,False,West,cluster6
184,4,0,7,7,8,0,7,8,6,7,8,West,False,False,False,False,West,cluster6
183,4,0,7,6,10,0,7,7,8,6,8,West,False,False,False,False,West,cluster6
-2,4,0,7,8,6,0,6,7,7,1,3,Stop,True,True,False,False,North,cluster9
-3,4,0,6,8,6,0,7,8,6,1,4,North,True,False,False,False,North,cluster5
-5,4,0,2,7,4,0,4,8,5,1,6,North,True,False,False,False,North,cluster5
393,4,0,0,5,0,0,0,5,2,2,7,East,False,False,False,False,East,cluster10
389,4,0,0,6,0,0,0,4,0,5,6,East,False,False,False,False,South,cluster3
388,4,0,0,8,0,0,0,6,0,5,5,South,False,False,False,False,South,cluster3
387,4,0,0,10,0,0,0,8,0,5,4,South,False,False,False,False,East,cluster3
386,4,0,0,10,0,0,0,10,0,6,4,East,False,False,False,False,East,cluster10
585,4,0,0,10,0,0,0,10,0,7,4,East,False,False,True,False,South,cluster3
584,4,0,0,10,0,0,0,10,0,7,3,South,False,True,True,False,North,cluster8
583,4,0,0,8,0,0,0,10,0,7,4,North,False,False,True,False,North,cluster8
582,4,0,0,8,0,0,0,8,0,7,5,North,False,False,True,False,West,cluster8
581,4,0,0,7,0,0,0,8,0,6,5,West,False,False,False,False,West,cluster6
580,4,0,0,7,0,0,0,7,0,5,5,West,False,False,False,False,West,cluster6
579,4,0,0,7,0,0,0,7,0,4,5,West,False,False,False,False,North,cluster8
578,4,0,0,5,0,0,0,7,0,4,6,North,False,False,False,False,West,cluster8
577,4,0,0,5,0,0,0,5,0,3,6,West,False,False,False,False,North,cluster8
-1,4,0,20,25,29,0,19,25,28,1,18,Stop,True,False,False,True,South,cluster2
-2,4,0,18,23,28,0,20,25,29,1,17,South,True,False,True,False,South,cluster2
-3,4,0,18,21,26,0,18,23,28,1,16,South,True,False,False,False,South,cluster2
-4,4,0,16,19,26,0,18,21,26,1,15,South,True,False,False,False,South,cluster2
-5,4,0,16,17,26,0,16,19,26,1,14,South,True,False,False,False,South,cluster2
-6,4,0,15,15,24,0,16,17,26,1,13,South,True,False,True,False,South,cluster2
-7,4,0,14,15,23,0,15,15,24,1,12,South,True,False,False,False,South,cluster2
-8,4,0,13,13,25,0,14,15,23,1,11,South,True,False,True,False,South,cluster2
-9,4,0,12,12,26,0,13,13,25,1,10,South,True,False,True,False,South,cluster2
-10,4,0,11,12,26,0,12,12,26,1,9,South,True,False,True,False,South,cluster2
-11,4,0,11,12,26,0,11,12,26,1,8,South,True,False,True,False,South,cluster2
-12,4,0,10,12,26,0,11,12,26,1,7,South,True,False,True,False,South,cluster2
-13,4,0,8,12,28,0,10,12,26,1,6,South,True,False,False,False,East,cluster2
-14,4,0,7,10,28,0,8,12,28,2,6,East,False,False,False,True,East,cluster7
-16,4,0,3,8,26,0,5,8,26,4,6,East,False,False,False,False,East,cluster10
-17,4,0,2,8,26,0,3,8,26,5,6,East,False,False,False,False,North,cluster10
182,4,0,0,9,26,0,2,8,26,5,7,North,False,False,False,False,East,cluster10
181,4,0,0,7,26,0,0,9,26,6,7,East,False,False,True,False,South,cluster10
180,4,0,0,7,26,0,0,7,26,6,6,South,False,True,False,False,East,cluster4
178,4,0,0,3,24,0,0,5,24,8,6,East,False,False,False,False,North,cluster10
177,4,0,0,1,22,0,0,3,24,8,7,North,True,False,False,False,North,cluster5
376,4,0,0,0,20,0,0,1,22,8,8,North,True,False,False,False,North,cluster8
375,4,0,0,0,20,0,0,0,20,8,9,North,True,False,False,False,North,cluster8
374,4,0,0,0,20,0,0,0,20,8,10,North,True,False,False,False,North,cluster8
373,4,0,0,0,18,0,0,0,20,8,11,North,True,False,False,False,North,cluster8
372,4,0,0,0,16,0,0,0,18,8,12,North,False,False,False,False,East,cluster10
371,4,0,0,0,16,0,0,0,16,9,12,East,False,False,False,False,East,cluster10
370,4,0,0,0,15,0,0,0,16,10,12,East,False,False,False,False,East,cluster10
369,4,0,0,0,15,0,0,0,15,11,12,East,False,False,False,True,East,cluster7
368,4,0,0,0,13,0,0,0,15,12,12,East,False,True,False,True,East,cluster4
367,4,0,0,0,13,0,0,0,13,13,12,East,False,False,False,True,South,cluster7
366,4,0,0,0,13,0,0,0,13,13,11,South,True,False,False,False,South,cluster3
365,4,0,0,0,11,0,0,0,13,13,10,South,True,False,False,False,South,cluster3
364,4,0,0,0,10,0,0,0,11,13,9,South,True,False,False,False,South,cluster3
363,4,0,0,0,10,0,0,0,10,13,8,South,True,False,False,False,South,cluster3
362,4,0,0,0,9,0,0,0,10,13,7,South,True,False,False,False,South,cluster3
361,4,0,0,0,7,0,0,0,9,13,6,South,True,False,False,False,South,cluster3
360,4,0,0,0,5,0,0,0,7,13,5,South,True,False,False,False,East,cluster3
359,4,0,0,0,3,0,0,0,5,14,5,East,False,False,True,False,South,cluster3
357,4,0,0,0,2,0,0,0,2,15,4,East,False,False,False,True,East,cluster7
356,4,0,0,0,2,0,0,0,2,16,4,East,False,False,False,True,East,cluster7
555,4,0,0,0,0,0,0,0,2,17,4,East,False,False,False,False,East,cluster10
554,4,0,0,0,0,0,0,0,0,18,4,East,False,False,False,False,East,cluster10
553,4,0,0,0,0,0,0,0,0,19,4,East,False,False,False,False,East,cluster10
552,4,0,0,0,0,0,0,0,0,20,4,East,False,False,False,False,East,cluster10
551,4,0,0,0,0,0,0,0,0,21,4,East,False,False,False,True,East,cluster7
550,4,0,0,0,0,0,0,0,0,22,4,East,False,False,False,True,East,cluster7
549,4,0,0,0,0,0,0,0,0,23,4,East,False,False,False,False,East,cluster10
548,4,0,0,0,0,0,0,0,0,24,4,East,False,False,False,False,East,cluster10
547,4,0,0,0,0,0,0,0,0,25,4,East,False,False,False,False,East,cluster10
546,4,0,0,0,0,0,0,0,0,26,4,East,False,False,False,False,North,cluster8
545,4,0,0,0,0,0,0,0,0,26,5,North,False,False,False,False,North,cluster8
544,4,0,0,0,0,0,0,0,0,26,6,North,False,False,False,False,North,cluster8
543,4,0,0,0,0,0,0,0,0,26,7,North,False,False,False,False,North,cluster8
542,4,0,0,0,0,0,0,0,0,26,8,North,False,False,False,False,North,cluster8
541,4,0,0,0,0,0,0,0,0,26,9,North,False,False,False,False,North,cluster8
540,4,0,0,0,0,0,0,0,0,26,10,North,False,False,False,False,North,cluster8
539,4,0,0,0,0,0,0,0,0,26,11,North,False,False,False,False,East,cluster8
-1,4,0,21,17,18,0,21,18,19,12,10,Stop,True,False,True,False,North,cluster5
-2,4,0,19,15,17,0,21,17,18,12,11,North,False,False,True,True,West,cluster1
-3,4,0,18,13,16,0,19,15,17,11,11,West,False,True,False,True,West,cluster1
-4,4,0,16,13,16,0,18,13,16,10,11,West,False,True,False,True,West,cluster1
-5,4,0,15,13,16,0,16,13,16,9,11,West,False,True,False,True,West,cluster1
-6,4,0,14,13,14,0,15,13,16,8,11,West,False,True,False,False,North,cluster1
-7,4,0,12,13,12,0,14,13,14,8,12,North,True,False,True,False,North,cluster5
-8,4,0,10,13,10,0,12,13,12,8,13,North,True,False,False,False,North,cluster5
-9,4,0,9,13,8,0,10,13,10,8,14,North,True,False,True,False,North,cluster5
-10,4,0,9,12,8,0,9,13,8,8,15,North,False,False,True,False,North,cluster5
-11,4,0,9,10,7,0,9,12,8,8,16,North,True,False,True,False,North,cluster5
-12,4,0,7,9,5,0,9,10,7,8,17,North,True,False,False,True,East,cluster7
-13,4,0,6,9,5,0,7,9,5,9,17,East,False,True,False,True,East,cluster4
-14,4,0,6,8,5,0,6,9,5,10,17,East,False,True,False,True,East,cluster4
-15,4,0,4,6,5,0,6,8,5,11,17,East,False,True,False,True,East,cluster4
-18,4,0,1,2,5,0,3,2,3,13,16,South,True,False,False,False,East,cluster10
379,4,0,1,0,6,0,2,0,6,13,15,West,False,True,False,False,West,cluster6
578,4,0,0,0,7,0,1,0,6,12,15,West,False,True,False,True,West,cluster1
577,4,0,0,0,9,0,0,0,7,11,15,West,False,True,False,True,East,cluster4
576,4,0,0,0,8,0,0,0,9,12,15,East,False,True,False,True,East,cluster4
574,4,0,0,0,6,0,0,0,7,14,15,East,False,True,False,False,North,cluster8
573,4,0,0,0,6,0,0,0,6,14,16,North,False,False,True,False,North,cluster8
571,4,0,0,0,5,0,0,0,6,14,17,North,False,False,False,True,East,cluster7
570,4,0,0,0,4,0,0,0,5,15,17,East,False,True,False,False,North,cluster8
-1,4,0,19,17,24,0,19,18,23,2,14,Stop,False,False,False,True,South,cluster2
-2,4,0,18,15,22,0,19,17,24,2,13,South,False,False,False,False,South,cluster2
-3,4,0,18,15,20,0,18,15,22,2,12,South,False,False,False,False,South,cluster2
-4,4,0,17,14,18,0,18,15,20,2,11,South,False,False,False,False,South,cluster2
-5,4,0,17,12,16,0,17,14,18,2,10,South,False,False,False,False,East,cluster2
-6,4,0,15,10,16,0,17,12,16,3,10,East,False,False,False,False,East,cluster10
-7,4,0,13,10,15,0,15,10,16,4,10,East,False,False,False,False,East,cluster10
-8,4,0,12,10,13,0,13,10,15,5,10,East,False,False,False,False,East,cluster10
-9,4,0,12,10,12,0,12,10,13,6,10,East,False,False,False,False,East,cluster10
-10,4,0,10,9,12,0,12,10,12,7,10,East,False,False,False,False,East,cluster10
-11,4,0,10,8,12,0,10,9,12,8,10,East,False,False,False,False,East,cluster10
-12,4,0,8,8,10,0,10,8,12,9,10,East,False,False,False,False,East,cluster10
-13,4,0,8,6,10,0,8,8,10,10,10,East,False,False,False,False,South,cluster10
-14,4,0,6,6,8,0,8,6,10,10,9,South,False,False,False,False,South,cluster3
-15,4,0,6,6,7,0,6,6,8,10,8,South,False,False,False,False,East,cluster10
-18,4,0,2,4,2,0,4,6,4,13,8,East,False,False,False,False,East,cluster10
181,4,0,4,4,0,0,2,4,2,14,8,East,False,False,False,False,East,cluster10
180,4,0,4,6,0,0,4,4,0,15,8,East,False,False,False,False,South,cluster3
178,4,0,2,6,0,0,4,6,0,15,6,South,False,False,False,False,South,cluster3
177,4,0,2,5,0,0,2,6,0,15,5,South,False,False,False,False,South,cluster3
376,4,0,0,3,0,0,2,5,0,15,4,South,False,False,False,False,West,cluster3
375,4,0,0,3,0,0,0,3,0,14,4,West,False,False,False,False,West,cluster6
374,4,0,0,2,0,0,0,3,0,13,4,West,False,False,False,False,West,cluster6
373,4,0,0,2,0,0,0,2,0,12,4,West,False,False,False,False,West,cluster6
372,4,0,0,2,0,0,0,2,0,11,4,West,False,False,False,False,West,cluster6
