@relation 'prueba-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.attribute.Remove-R22-43-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21'

@attribute score numeric
@attribute ghost1-living {True,False}
@attribute ghost2-living {True,False}
@attribute ghost3-living {True,False}
@attribute ghost4-living {True,False}
@attribute distance-ghost1 numeric
@attribute distance-ghost2 numeric
@attribute distance-ghost3 numeric
@attribute distance-ghost4 numeric
@attribute prev-distance-ghost1 numeric
@attribute prev-distance-ghost2 numeric
@attribute prev-distance-ghost3 numeric
@attribute prev-distance-ghost4 numeric
@attribute posX numeric
@attribute posY numeric
@attribute direction {North,South,East,West,Stop}
@attribute wall-east {True,False}
@attribute wall-south {True,False}
@attribute wall-west {True,False}
@attribute wall-north {True,False}
@attribute move {North,South,East,West,Stop}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
0.009585,True,True,True,True,0.190476,0.065217,0.136364,0.190476,0.142857,0.130435,0.204545,0.238095,0.76,0.208333,East,False,True,False,True,East,cluster4
0.007987,True,True,True,True,0.214286,0.065217,0.204545,0.190476,0.190476,0.065217,0.136364,0.190476,0.8,0.208333,East,False,False,True,False,South,cluster3
0.003195,True,True,True,True,0.095238,0.152174,0.113636,0.119048,0.190476,0.152174,0.159091,0.190476,0.8,0.083333,South,True,True,False,False,East,cluster7
0.001597,True,True,True,True,0.238095,0.173913,0.136364,0.095238,0.095238,0.152174,0.113636,0.119048,0.84,0.083333,East,False,True,False,True,East,cluster4
0.634185,True,True,False,False,0.357143,0.065217,0,0,0.357143,0,0.022727,0.047619,1,0.083333,East,False,False,True,True,South,cluster1
0.63099,True,True,False,False,0.333333,0.086957,0,0,0.309524,0.108696,0,0,1,0.083333,North,False,False,True,True,West,cluster9
0.629393,True,True,False,False,0.357143,0.108696,0,0,0.333333,0.086957,0,0,0.96,0.083333,West,False,True,False,True,West,cluster1
0.627796,True,True,False,False,0.333333,0.173913,0,0,0.357143,0.108696,0,0,0.92,0.083333,West,False,True,False,False,North,cluster1
0.623003,True,True,False,False,0.380952,0.021739,0,0,0.404762,0.065217,0,0,0.92,0.208333,North,True,False,False,True,East,cluster9
0.940895,True,False,False,False,0.404762,0,0,0,0.380952,0.021739,0,0,0.96,0.208333,East,False,True,False,True,East,cluster1
0.939297,True,False,False,False,0.428571,0,0,0,0.404762,0,0,0,1,0.208333,East,False,True,True,False,West,cluster1
0.9377,True,False,False,False,0.52381,0,0,0,0.428571,0,0,0,0.96,0.208333,West,False,True,False,True,West,cluster1
0.936102,True,False,False,False,0.380952,0,0,0,0.52381,0,0,0,0.92,0.208333,West,True,False,False,True,South,cluster1
0.934505,True,False,False,False,0.357143,0,0,0,0.380952,0,0,0,0.92,0.166667,South,True,False,True,False,South,cluster9
0.932907,True,False,False,False,0.5,0,0,0,0.357143,0,0,0,0.92,0.125,South,True,False,True,False,South,cluster9
0.93131,True,False,False,False,0.357143,0,0,0,0.5,0,0,0,0.92,0.083333,South,False,True,False,False,West,cluster1
0.929712,True,False,False,False,0.333333,0,0,0,0.357143,0,0,0,0.88,0.083333,West,False,True,False,True,West,cluster1
0.928115,True,False,False,False,0.285714,0,0,0,0.333333,0,0,0,0.84,0.083333,West,False,True,False,True,West,cluster1
0.926518,True,False,False,False,0.285714,0,0,0,0.285714,0,0,0,0.8,0.083333,West,True,True,False,False,North,cluster1
0.92492,True,False,False,False,0.285714,0,0,0,0.285714,0,0,0,0.8,0.125,North,True,False,True,False,North,cluster9
0.923323,True,False,False,False,0.333333,0,0,0,0.285714,0,0,0,0.8,0.166667,North,True,False,True,False,North,cluster9
0.921725,True,False,False,False,0.333333,0,0,0,0.333333,0,0,0,0.8,0.208333,North,False,False,True,False,West,cluster9
0.920128,True,False,False,False,0.380952,0,0,0,0.333333,0,0,0,0.76,0.208333,West,False,True,False,True,West,cluster1
0.91853,True,False,False,False,0.309524,0,0,0,0.380952,0,0,0,0.72,0.208333,West,False,True,False,True,West,cluster1
0.916933,True,False,False,False,0.214286,0,0,0,0.309524,0,0,0,0.68,0.208333,West,False,False,False,True,West,cluster1
0.915335,True,False,False,False,0.214286,0,0,0,0.214286,0,0,0,0.64,0.208333,West,False,True,False,True,West,cluster1
0.913738,True,False,False,False,0.238095,0,0,0,0.214286,0,0,0,0.6,0.208333,West,False,True,False,True,West,cluster1
0.912141,True,False,False,False,0.190476,0,0,0,0.238095,0,0,0,0.56,0.208333,West,False,True,False,False,West,cluster1
0.910543,True,False,False,False,0.142857,0,0,0,0.190476,0,0,0,0.52,0.208333,West,False,True,False,True,West,cluster1
0.908946,True,False,False,False,0.142857,0,0,0,0.142857,0,0,0,0.48,0.208333,West,False,True,False,True,West,cluster1
0.907348,True,False,False,False,0.119048,0,0,0,0.142857,0,0,0,0.44,0.208333,West,False,True,False,False,West,cluster1
0.070288,True,True,True,True,0.404762,0.5,0.545455,0.571429,0.404762,0.391304,0.659091,0.547619,0.04,0.458333,Stop,False,False,False,True,East,cluster10
0.06869,True,True,True,True,0.428571,0.391304,0.454545,0.547619,0.404762,0.5,0.545455,0.571429,0.08,0.458333,East,False,False,False,True,East,cluster10
0.067093,True,True,True,True,0.404762,0.434783,0.454545,0.547619,0.428571,0.391304,0.454545,0.547619,0.12,0.458333,East,False,False,False,True,East,cluster10
0.065495,True,True,True,True,0.380952,0.326087,0.454545,0.595238,0.404762,0.434783,0.454545,0.547619,0.16,0.458333,East,False,False,False,True,East,cluster10
0.063898,True,True,True,True,0.47619,0.304348,0.386364,0.571429,0.380952,0.326087,0.454545,0.595238,0.2,0.458333,East,False,False,False,True,East,cluster10
0.0623,True,True,True,True,0.309524,0.304348,0.431818,0.595238,0.47619,0.304348,0.386364,0.571429,0.24,0.458333,East,False,False,False,True,East,cluster10
0.060703,True,True,True,True,0.333333,0.304348,0.318182,0.452381,0.309524,0.304348,0.431818,0.595238,0.28,0.458333,East,False,False,False,True,South,cluster10
0.059105,True,True,True,True,0.333333,0.217391,0.340909,0.428571,0.333333,0.304348,0.318182,0.452381,0.28,0.416667,South,False,False,False,False,South,cluster7
0.057508,True,True,True,True,0.285714,0.108696,0.318182,0.5,0.333333,0.217391,0.340909,0.428571,0.28,0.375,South,False,False,False,False,South,cluster7
0.055911,True,True,True,True,0.285714,0.173913,0.272727,0.333333,0.285714,0.108696,0.318182,0.5,0.28,0.333333,South,False,False,False,False,South,cluster7
0.054313,True,True,True,True,0.214286,0.23913,0.227273,0.285714,0.285714,0.173913,0.272727,0.333333,0.28,0.291667,South,False,False,False,False,South,cluster7
0.052716,True,True,True,True,0.214286,0.152174,0.25,0.285714,0.214286,0.23913,0.227273,0.285714,0.28,0.25,South,False,False,False,False,South,cluster7
0.051118,True,True,True,True,0.190476,0.086957,0.181818,0.238095,0.214286,0.152174,0.25,0.285714,0.28,0.208333,South,False,False,False,False,South,cluster7
0.049521,True,True,True,True,0.238095,0.086957,0.113636,0.261905,0.190476,0.086957,0.181818,0.238095,0.28,0.166667,South,False,False,False,False,South,cluster7
0.047923,True,True,True,True,0.095238,0.086957,0.272727,0.190476,0.238095,0.086957,0.113636,0.261905,0.28,0.125,South,False,False,False,False,East,cluster7
0.046326,True,True,True,True,0.142857,0.086957,0.068182,0.190476,0.095238,0.086957,0.272727,0.190476,0.32,0.125,East,False,False,False,False,East,cluster3
0.041534,True,True,True,True,0.095238,0.021739,0.181818,0.214286,0.166667,0.043478,0.136364,0.309524,0.4,0.166667,East,False,False,False,False,North,cluster3
0.359425,True,False,True,True,0.142857,0,0.113636,0.214286,0.095238,0.021739,0.181818,0.214286,0.4,0.208333,North,False,False,False,False,North,cluster2
0.357827,True,False,True,True,0.166667,0,0.113636,0.309524,0.142857,0,0.113636,0.214286,0.4,0.25,North,False,False,False,False,East,cluster2
0.35623,True,False,True,True,0.166667,0,0.181818,0.190476,0.166667,0,0.113636,0.309524,0.44,0.25,East,False,False,False,False,East,cluster2
0.354633,True,False,True,True,0.095238,0,0.068182,0.190476,0.166667,0,0.181818,0.190476,0.48,0.25,East,False,False,False,False,East,cluster2
0.353035,True,False,True,True,0.142857,0,0.022727,0.190476,0.095238,0,0.068182,0.190476,0.52,0.25,East,False,False,False,False,South,cluster2
0.34984,True,False,True,True,0.142857,0,0.068182,0.119048,0.095238,0,0.068182,0.142857,0.52,0.166667,South,False,False,False,False,South,cluster7
0.348243,True,False,True,True,0.119048,0,0.022727,0.071429,0.142857,0,0.068182,0.119048,0.52,0.125,South,False,False,False,False,South,cluster7
0.345048,True,False,True,True,0.095238,0,0.136364,0.119048,0.166667,0,0.113636,0.071429,0.48,0.083333,West,False,False,False,False,North,cluster6
0.34345,True,False,True,True,0.095238,0,0.022727,0.119048,0.095238,0,0.136364,0.119048,0.48,0.125,North,False,False,False,False,North,cluster2
0.661342,True,False,False,True,0.095238,0,0,0.190476,0.095238,0,0.022727,0.119048,0.48,0.166667,North,False,False,False,False,West,cluster9
0.659744,True,False,False,True,0.02381,0,0,0.238095,0.095238,0,0,0.190476,0.44,0.166667,West,False,False,False,False,North,cluster6
0.658147,True,False,False,True,0.02381,0,0,0.214286,0.02381,0,0,0.238095,0.44,0.208333,North,False,False,False,False,East,cluster9
0.071885,True,True,True,True,0.380952,0.369565,0.522727,0.5,0.47619,0.413043,0.545455,0.547619,0.04,0.458333,Stop,False,False,False,True,East,cluster10
0.070288,True,True,True,True,0.357143,0.391304,0.409091,0.404762,0.380952,0.369565,0.522727,0.5,0.08,0.458333,East,False,False,False,True,East,cluster10
0.06869,True,True,True,True,0.380952,0.391304,0.386364,0.452381,0.357143,0.391304,0.409091,0.404762,0.12,0.458333,East,False,False,False,True,East,cluster10
0.067093,True,True,True,True,0.380952,0.391304,0.409091,0.452381,0.380952,0.391304,0.386364,0.452381,0.16,0.458333,East,False,False,False,True,East,cluster10
0.065495,True,True,True,True,0.309524,0.391304,0.318182,0.380952,0.380952,0.391304,0.409091,0.452381,0.2,0.458333,East,False,False,False,True,East,cluster10
0.063898,True,True,True,True,0.357143,0.26087,0.431818,0.333333,0.309524,0.391304,0.318182,0.380952,0.24,0.458333,East,False,False,False,True,East,cluster10
0.0623,True,True,True,True,0.357143,0.26087,0.409091,0.238095,0.357143,0.26087,0.431818,0.333333,0.28,0.458333,East,False,False,False,True,South,cluster10
0.060703,True,True,True,True,0.238095,0.26087,0.409091,0.404762,0.357143,0.26087,0.409091,0.238095,0.28,0.416667,South,False,False,False,False,South,cluster7
0.059105,True,True,True,True,0.285714,0.26087,0.409091,0.238095,0.238095,0.26087,0.409091,0.404762,0.28,0.375,South,False,False,False,False,South,cluster7
0.057508,True,True,True,True,0.238095,0.217391,0.386364,0.309524,0.285714,0.26087,0.409091,0.238095,0.28,0.333333,South,False,False,False,False,South,cluster7
0.054313,True,True,True,True,0.214286,0.217391,0.295455,0.190476,0.119048,0.195652,0.340909,0.309524,0.28,0.25,South,False,False,False,False,South,cluster7
0.052716,True,True,True,True,0.166667,0.195652,0.272727,0.142857,0.214286,0.217391,0.295455,0.190476,0.28,0.208333,South,False,False,False,False,East,cluster7
0.051118,True,True,True,True,0.238095,0.152174,0.204545,0.095238,0.166667,0.195652,0.272727,0.142857,0.32,0.208333,East,False,False,False,False,East,cluster3
0.047923,True,True,True,True,0.119048,0.173913,0.204545,0.095238,0.285714,0.152174,0.181818,0.071429,0.4,0.208333,East,False,False,False,False,East,cluster3
0.044728,True,True,True,True,0.285714,0.130435,0.25,0.071429,0.261905,0.130435,0.204545,0,0.44,0.25,North,False,False,False,False,East,cluster6
0.36262,True,True,True,False,0.142857,0.152174,0.25,0,0.285714,0.130435,0.25,0.071429,0.48,0.25,East,False,False,False,False,North,cluster3
0.361022,True,True,True,False,0.190476,0.130435,0.159091,0,0.142857,0.152174,0.25,0,0.48,0.291667,North,False,False,False,False,South,cluster9
0.359425,True,True,True,False,0.238095,0.195652,0.227273,0,0.190476,0.130435,0.159091,0,0.48,0.25,South,False,False,False,False,South,cluster7
0.357827,True,True,True,False,0.119048,0.021739,0.181818,0,0.238095,0.195652,0.227273,0,0.48,0.208333,South,False,False,False,False,South,cluster7
0.353035,True,True,True,False,0.142857,0.021739,0.045455,0,0.119048,0.130435,0.090909,0,0.48,0.083333,South,False,False,False,False,East,cluster7
0.669329,True,False,True,False,0.166667,0,0.090909,0,0.142857,0,0.113636,0,0.56,0.083333,East,False,False,False,False,East,cluster2
0.667732,True,False,True,False,0.190476,0,0.090909,0,0.166667,0,0.090909,0,0.6,0.083333,East,False,False,False,False,East,cluster2
0.985623,True,False,False,False,0.190476,0,0,0,0.190476,0,0.090909,0,0.64,0.083333,East,False,False,False,False,South,cluster9
0.984026,True,False,False,False,0.214286,0,0,0,0.190476,0,0,0,0.64,0.041667,South,False,False,False,False,West,cluster9
0.982428,True,False,False,False,0.190476,0,0,0,0.214286,0,0,0,0.6,0.041667,West,False,False,False,False,West,cluster9
0.980831,True,False,False,False,0.02381,0,0,0,0.190476,0,0,0,0.56,0.041667,West,False,False,False,False,West,cluster9
0.979233,True,False,False,False,0.047619,0,0,0,0.02381,0,0,0,0.52,0.041667,West,False,False,False,False,West,cluster9
0.977636,True,False,False,False,0.119048,0,0,0,0.047619,0,0,0,0.48,0.041667,West,False,False,False,False,West,cluster9
0.976038,True,False,False,False,0.166667,0,0,0,0.119048,0,0,0,0.44,0.041667,West,False,False,False,False,West,cluster9
0.071885,True,True,True,True,0.452381,0.456522,0.568182,0.571429,0.428571,0.391304,0.477273,0.547619,0.04,0.458333,Stop,False,False,False,True,East,cluster10
0.070288,True,True,True,True,0.404762,0.326087,0.522727,0.47619,0.452381,0.456522,0.568182,0.571429,0.08,0.458333,East,False,False,False,True,East,cluster10
0.06869,True,True,True,True,0.357143,0.304348,0.545455,0.52381,0.404762,0.326087,0.522727,0.47619,0.12,0.458333,East,False,False,False,True,East,cluster10
0.067093,True,True,True,True,0.357143,0.347826,0.477273,0.547619,0.357143,0.304348,0.545455,0.52381,0.16,0.458333,East,False,False,False,True,East,cluster10
0.065495,True,True,True,True,0.333333,0.304348,0.363636,0.47619,0.357143,0.347826,0.477273,0.547619,0.2,0.458333,East,False,False,False,True,East,cluster10
0.063898,True,True,True,True,0.214286,0.304348,0.409091,0.5,0.333333,0.304348,0.363636,0.47619,0.24,0.458333,East,False,False,False,True,East,cluster10
0.0623,True,True,True,True,0.261905,0.217391,0.386364,0.428571,0.214286,0.304348,0.409091,0.5,0.28,0.458333,East,False,False,False,True,South,cluster10
0.060703,True,True,True,True,0.214286,0.282609,0.272727,0.47619,0.261905,0.217391,0.386364,0.428571,0.28,0.416667,South,False,False,False,False,South,cluster7
0.059105,True,True,True,True,0.238095,0.26087,0.295455,0.452381,0.214286,0.282609,0.272727,0.47619,0.28,0.375,South,False,False,False,False,South,cluster7
0.057508,True,True,True,True,0.214286,0.173913,0.25,0.380952,0.238095,0.26087,0.295455,0.452381,0.28,0.333333,South,False,False,False,False,South,cluster7
0.055911,True,True,True,True,0.190476,0.173913,0.318182,0.380952,0.214286,0.173913,0.25,0.380952,0.28,0.291667,South,False,False,False,False,South,cluster7
0.054313,True,True,True,True,0.142857,0.108696,0.204545,0.380952,0.190476,0.173913,0.318182,0.380952,0.28,0.25,South,False,False,False,False,South,cluster7
0.052716,True,True,True,True,0.142857,0.108696,0.227273,0.285714,0.142857,0.108696,0.204545,0.380952,0.28,0.208333,South,False,False,False,False,South,cluster7
0.051118,True,True,True,True,0.119048,0.086957,0.181818,0.285714,0.142857,0.108696,0.227273,0.285714,0.28,0.166667,South,False,False,False,False,South,cluster7
0.047923,True,True,True,True,0.047619,0.043478,0.204545,0.166667,0.142857,0.152174,0.181818,0.214286,0.32,0.125,East,False,False,False,False,South,cluster3
0.36262,True,False,True,True,0.02381,0,0.113636,0.190476,0.071429,0,0.136364,0.166667,0.4,0.083333,East,False,False,False,False,North,cluster2
0.680511,False,False,True,True,0,0,0.113636,0.190476,0.02381,0,0.113636,0.190476,0.4,0.125,North,False,False,False,False,North,cluster2
0.678914,False,False,True,True,0,0,0.181818,0.119048,0,0,0.113636,0.190476,0.4,0.166667,North,False,False,False,False,East,cluster2
0.677316,False,False,True,True,0,0,0.181818,0.166667,0,0,0.181818,0.119048,0.44,0.166667,East,False,False,False,False,South,cluster2
0.675719,False,False,True,True,0,0,0.159091,0.190476,0,0,0.181818,0.166667,0.44,0.125,South,False,False,False,False,South,cluster2
0.071885,True,True,True,True,0.547619,0.586957,0.568182,0.595238,0.571429,0.543478,0.613636,0.47619,0.64,0,Stop,False,True,False,False,North,cluster3
0.070288,True,True,True,True,0.571429,0.543478,0.568182,0.5,0.547619,0.586957,0.568182,0.595238,0.64,0.041667,North,False,False,False,False,West,cluster3
0.06869,True,True,True,True,0.52381,0.5,0.545455,0.404762,0.571429,0.543478,0.568182,0.5,0.6,0.041667,West,False,False,False,False,West,cluster6
0.067093,True,True,True,True,0.547619,0.586957,0.545455,0.404762,0.52381,0.5,0.545455,0.404762,0.56,0.041667,West,False,False,False,False,West,cluster6
0.065495,True,True,True,True,0.52381,0.478261,0.5,0.380952,0.547619,0.586957,0.545455,0.404762,0.52,0.041667,West,False,False,False,False,West,cluster6
0.063898,True,True,True,True,0.452381,0.456522,0.568182,0.452381,0.52381,0.478261,0.5,0.380952,0.48,0.041667,West,False,False,False,False,West,cluster6
0.0623,True,True,True,True,0.428571,0.434783,0.431818,0.238095,0.452381,0.456522,0.568182,0.452381,0.44,0.041667,West,False,False,False,False,West,cluster6
0.060703,True,True,True,True,0.404762,0.434783,0.340909,0.309524,0.428571,0.434783,0.431818,0.238095,0.4,0.041667,West,False,False,False,False,West,cluster6
0.059105,True,True,True,True,0.309524,0.304348,0.340909,0.261905,0.404762,0.434783,0.340909,0.309524,0.36,0.041667,West,False,False,False,False,North,cluster6
0.057508,True,True,True,True,0.333333,0.347826,0.272727,0.261905,0.309524,0.304348,0.340909,0.261905,0.36,0.083333,North,False,False,False,False,North,cluster3
0.055911,True,True,True,True,0.285714,0.347826,0.272727,0.261905,0.333333,0.347826,0.272727,0.261905,0.36,0.125,North,False,False,False,False,North,cluster3
0.054313,True,True,True,True,0.238095,0.326087,0.227273,0.285714,0.285714,0.347826,0.272727,0.261905,0.36,0.166667,North,False,False,False,False,North,cluster3
0.052716,True,True,True,True,0.214286,0.23913,0.204545,0.095238,0.238095,0.326087,0.227273,0.285714,0.36,0.208333,North,False,False,False,False,North,cluster7
0.051118,True,True,True,True,0.238095,0.23913,0.181818,0.071429,0.214286,0.23913,0.204545,0.095238,0.36,0.25,North,False,False,False,False,North,cluster6
0.049521,True,True,True,True,0.214286,0.173913,0.181818,0.095238,0.238095,0.23913,0.181818,0.071429,0.36,0.291667,North,False,False,False,False,West,cluster6
0.047923,True,True,True,True,0.095238,0.130435,0.227273,0.02381,0.214286,0.173913,0.181818,0.095238,0.32,0.291667,West,False,False,False,False,West,cluster6
0.364217,True,True,True,False,0.166667,0.043478,0.159091,0,0.071429,0.021739,0.227273,0.02381,0.28,0.333333,North,False,False,False,False,North,cluster9
0.361022,True,True,True,False,0.095238,0.086957,0.227273,0,0.047619,0.043478,0.204545,0,0.32,0.375,East,False,False,False,False,West,cluster3
0.359425,True,True,True,False,0.047619,0.065217,0.204545,0,0.095238,0.086957,0.227273,0,0.28,0.375,West,False,False,False,False,North,cluster6
0.677316,True,False,True,False,0.119048,0,0.181818,0,0.047619,0.065217,0.204545,0,0.28,0.416667,North,False,False,False,False,South,cluster9
0.675719,True,False,True,False,0.047619,0,0.159091,0,0.119048,0,0.181818,0,0.28,0.375,South,False,False,False,False,South,cluster7
0.672524,True,False,True,False,0.047619,0,0.204545,0,0.071429,0,0.227273,0,0.24,0.333333,West,False,False,False,False,West,cluster6
0.670927,True,False,True,False,0.02381,0,0.159091,0,0.047619,0,0.204545,0,0.2,0.333333,West,False,False,False,False,West,cluster6
0.988818,False,False,True,False,0,0,0.136364,0,0.02381,0,0.159091,0,0.16,0.333333,West,False,False,False,False,West,cluster2
0.98722,False,False,True,False,0,0,0.181818,0,0,0,0.136364,0,0.12,0.333333,West,False,False,False,False,West,cluster2
0.985623,False,False,True,False,0,0,0.022727,0,0,0,0.181818,0,0.08,0.333333,West,False,False,False,False,South,cluster2
0.984026,False,False,True,False,0,0,0.090909,0,0,0,0.022727,0,0.08,0.291667,South,False,False,False,False,South,cluster2
0.982428,False,False,True,False,0,0,0,0,0,0,0.090909,0,0.08,0.25,South,False,False,False,False,West,cluster2
0.980831,False,False,True,False,0,0,0.113636,0,0,0,0,0,0.04,0.25,West,False,False,False,False,West,cluster2
0.071885,True,True,True,True,0.595238,0.543478,0.545455,0.52381,0.595238,0.478261,0.545455,0.547619,0.64,0,Stop,False,True,False,False,North,cluster3
0.070288,True,True,True,True,0.547619,0.565217,0.545455,0.547619,0.595238,0.543478,0.545455,0.52381,0.64,0.041667,North,False,False,False,False,West,cluster3
0.06869,True,True,True,True,0.619048,0.5,0.522727,0.5,0.547619,0.565217,0.545455,0.547619,0.6,0.041667,West,False,False,False,False,North,cluster6
0.067093,True,True,True,True,0.47619,0.543478,0.636364,0.619048,0.619048,0.5,0.522727,0.5,0.6,0.083333,North,False,False,False,False,North,cluster3
0.065495,True,True,True,True,0.5,0.456522,0.5,0.47619,0.47619,0.543478,0.636364,0.619048,0.6,0.125,North,False,False,False,False,North,cluster3
0.063898,True,True,True,True,0.52381,0.413043,0.522727,0.452381,0.5,0.456522,0.5,0.47619,0.6,0.166667,North,False,False,False,False,North,cluster3
0.0623,True,True,True,True,0.5,0.391304,0.454545,0.52381,0.52381,0.413043,0.522727,0.452381,0.6,0.208333,North,False,False,False,False,North,cluster3
0.060703,True,True,True,True,0.52381,0.413043,0.431818,0.428571,0.5,0.391304,0.454545,0.52381,0.6,0.25,North,False,False,False,False,West,cluster3
0.059105,True,True,True,True,0.452381,0.391304,0.340909,0.404762,0.52381,0.413043,0.431818,0.428571,0.56,0.25,West,False,False,False,False,West,cluster6
0.057508,True,True,True,True,0.404762,0.391304,0.340909,0.404762,0.452381,0.391304,0.340909,0.404762,0.52,0.25,West,False,False,False,False,West,cluster6
0.055911,True,True,True,True,0.380952,0.282609,0.25,0.238095,0.404762,0.391304,0.340909,0.404762,0.48,0.25,West,False,False,False,False,West,cluster6
0.054313,True,True,True,True,0.357143,0.347826,0.363636,0.309524,0.380952,0.282609,0.25,0.238095,0.44,0.25,West,False,False,False,False,West,cluster6
0.052716,True,True,True,True,0.309524,0.347826,0.295455,0.333333,0.357143,0.347826,0.363636,0.309524,0.4,0.25,West,False,False,False,False,West,cluster6
0.051118,True,True,True,True,0.119048,0.304348,0.318182,0.261905,0.309524,0.347826,0.295455,0.333333,0.36,0.25,West,False,False,False,False,West,cluster6
0.049521,True,True,True,True,0.261905,0.195652,0.227273,0.238095,0.119048,0.304348,0.318182,0.261905,0.32,0.25,West,False,False,False,False,West,cluster6
0.047923,True,True,True,True,0.261905,0.217391,0.25,0.238095,0.261905,0.195652,0.227273,0.238095,0.28,0.25,West,False,False,False,False,West,cluster6
0.046326,True,True,True,True,0.166667,0.130435,0.204545,0.095238,0.261905,0.217391,0.25,0.238095,0.24,0.25,West,False,False,False,False,West,cluster6
0.044728,True,True,True,True,0.095238,0.195652,0.295455,0.119048,0.166667,0.130435,0.204545,0.095238,0.2,0.25,West,False,False,False,False,North,cluster6
0.041534,True,True,True,True,0.119048,0.065217,0.204545,0.119048,0.142857,0.173913,0.181818,0.142857,0.16,0.291667,West,False,False,False,False,West,cluster6
0.039936,True,True,True,True,0.047619,0.086957,0.068182,0.095238,0.119048,0.065217,0.204545,0.119048,0.12,0.291667,West,False,False,False,False,West,cluster6
0.357827,False,True,True,True,0,0.065217,0.090909,0.119048,0.047619,0.086957,0.068182,0.095238,0.08,0.291667,West,False,False,False,False,West,cluster6
0.34984,False,True,True,True,0,0.086957,0.068182,0.071429,0,0.108696,0.068182,0.071429,0,0.25,South,True,False,False,False,South,cluster7
0.348243,False,True,True,True,0,0.130435,0.113636,0.119048,0,0.086957,0.068182,0.071429,0,0.208333,South,True,False,False,False,East,cluster7
0.666134,False,True,True,False,0,0.065217,0.136364,0,0,0.130435,0.113636,0.119048,0.04,0.208333,East,False,False,False,False,South,cluster2
0.664537,False,True,True,False,0,0.086957,0.136364,0,0,0.065217,0.136364,0,0.04,0.166667,South,False,False,False,False,North,cluster7
0.662939,False,True,True,False,0,0.152174,0.159091,0,0,0.086957,0.136364,0,0.04,0.208333,North,False,False,False,False,North,cluster9
0.661342,False,True,True,False,0,0.065217,0.068182,0,0,0.152174,0.159091,0,0.04,0.25,North,False,False,False,False,North,cluster9
0.659744,False,True,True,False,0,0.043478,0.136364,0,0,0.065217,0.068182,0,0.04,0.291667,North,False,False,False,False,North,cluster9
0.65655,False,True,True,False,0,0.065217,0.022727,0,0,0,0.090909,0,0.04,0.375,North,False,False,False,False,North,cluster9
0.653355,False,True,True,False,0,0.108696,0.068182,0,0,0.043478,0.068182,0,0.04,0.458333,North,False,False,False,True,South,cluster9
0.65016,False,True,True,False,0,0.086957,0.068182,0,0,0.043478,0,0,0.04,0.375,South,False,False,False,False,West,cluster7
0.648562,False,True,True,False,0,0.217391,0.045455,0,0,0.086957,0.068182,0,0,0.375,West,True,False,False,False,North,cluster6
0.966454,False,True,False,False,0,0.021739,0,0,0,0.217391,0.045455,0,0,0.416667,North,True,False,False,False,North,cluster9
0.071885,True,True,True,True,0.52381,0.543478,0.545455,0.380952,0.547619,0.478261,0.590909,0.52381,0.08,0,Stop,False,True,False,False,North,cluster3
0.070288,True,True,True,True,0.428571,0.478261,0.590909,0.452381,0.52381,0.543478,0.545455,0.380952,0.08,0.041667,North,False,False,False,False,North,cluster3
0.06869,True,True,True,True,0.357143,0.434783,0.522727,0.452381,0.428571,0.478261,0.590909,0.452381,0.08,0.083333,North,False,False,False,False,East,cluster3
0.067093,True,True,True,True,0.404762,0.369565,0.522727,0.404762,0.357143,0.434783,0.522727,0.452381,0.12,0.083333,East,False,False,False,False,East,cluster3
0.065495,True,True,True,True,0.357143,0.413043,0.545455,0.309524,0.404762,0.369565,0.522727,0.404762,0.16,0.083333,East,False,False,False,False,East,cluster3
0.063898,True,True,True,True,0.357143,0.369565,0.386364,0.309524,0.357143,0.413043,0.545455,0.309524,0.2,0.083333,East,False,False,False,False,East,cluster3
0.0623,True,True,True,True,0.357143,0.369565,0.409091,0.357143,0.357143,0.369565,0.386364,0.309524,0.24,0.083333,East,False,False,False,False,North,cluster3
0.060703,True,True,True,True,0.357143,0.413043,0.386364,0.333333,0.357143,0.369565,0.409091,0.357143,0.24,0.125,North,False,False,False,False,North,cluster3
0.059105,True,True,True,True,0.238095,0.369565,0.386364,0.285714,0.357143,0.413043,0.386364,0.333333,0.24,0.166667,North,False,False,False,False,North,cluster3
0.057508,True,True,True,True,0.238095,0.326087,0.295455,0.238095,0.238095,0.369565,0.386364,0.285714,0.24,0.208333,North,False,False,False,False,North,cluster3
0.055911,True,True,True,True,0.214286,0.326087,0.272727,0.285714,0.238095,0.326087,0.295455,0.238095,0.24,0.25,North,False,False,False,False,East,cluster3
0.054313,True,True,True,True,0.214286,0.326087,0.272727,0.190476,0.214286,0.326087,0.272727,0.285714,0.28,0.25,East,False,False,False,False,East,cluster3
